DeePore output results including 15 single-value
paramters, 4 functions and 11 distributions
__________________________________________________
        ### Single-value parameters ###
__________________________________________________

Properties                              Value
0.83                                    9046.2143939
0.84                                    9962.7214787
0.85                                    5443.3657544
0.86                                    10731.7620989
0.87                                    14321.763565
0.88                                    9673.3094827
0.89                                    12386.3794882
0.9                                     11077.4223382
0.91                                    9975.3623241
0.92                                    11242.6716975
0.93                                    10711.2095551
0.94                                    8295.3847925
0.95                                    7141.6361457
0.96                                    7392.3411528
0.97                                    8020.4582053
0.98                                    8917.4079638
0.99                                    9579.323338
1.0                                     10970.8336801


# Coordination Number Distribution
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    13.739675
0.02                                    21.257991
0.03                                    15.7926409
0.04                                    16.6592058
0.05                                    26.5581004
0.06                                    21.0423442
0.07                                    24.5428408
0.08                                    22.0088178
0.09                                    22.1204746
0.1                                     17.4797104
0.11                                    27.361818
0.12                                    30.157726
0.13                                    18.3688016
0.14                                    22.7002046
0.15                                    18.0984872
0.16                                    21.2134777
0.17                                    16.5686328
0.18                                    26.6399755
0.19                                    25.6823304
0.2                                     25.8138121
0.21                                    30.0356377
0.22                                    17.4051315
0.23                                    19.6783492
0.24                                    26.8203044
0.25                                    22.1361815
0.26                                    26.7836054
0.27                                    27.6590194
0.28                                    26.2494133
0.29                                    20.9815784
0.3                                     25.8112904
0.31                                    19.3687462
0.32                                    24.0723151
0.33                                    26.5952508
0.34                                    21.6286977
0.35                                    27.4686198
0.36                                    24.8747269
0.37                                    23.715639
0.38                                    21.9222872
0.39                                    24.5070038
0.4                                     30.4525698
0.41                                    20.8894618
0.42                                    29.6469458
0.43                                    23.7093094
0.44                                    24.5111382
0.45                                    25.4193172
0.46                                    25.7832336
0.47                                    25.6018867
0.48                                    23.5372524
0.49                                    29.6883052
0.5                                     25.1799408
0.51                                    27.3951318
0.52                                    24.8457878
0.53                                    21.2850013
0.54                                    29.1174695
0.55                                    23.6088747
0.56                                    18.5753647
0.57                                    32.5178644
0.58                                    26.696958
0.59                                    28.7221063
0.6                                     22.2764734
0.61                                    23.2324312
0.62                                    26.6449288
0.63                                    14.1567337
0.64                                    35.0458266
0.65                                    29.2771548
0.66                                    30.1225964
0.67                                    32.402388
0.68                                    25.5498161
0.69                                    23.4176356
0.7                                     25.4266688
0.71                                    31.1489405
0.72                                    29.6452422
0.73                                    30.2998408
0.74                                    27.354423
0.75                                    32.9503078
0.76                                    25.9595062
0.77                                    28.5862993
0.78                                    33.3461488
0.79                                    26.6681103
0.8                                     29.1683932
0.81                                    24.3026311
0.82                                    23.5351036
0.83                                    23.7670211
0.84                                    25.8397712
0.85                                    28.2549347
0.86                                    26.5105904
0.87                                    32.0369035
0.88                                    22.8725786
0.89                                    35.5652429
0.9                                     28.5402773
0.91                                    22.6413096
0.92                                    34.244592
0.93                                    29.410482
0.94                                    30.6560404
0.95                                    29.157711
0.96                                    27.7449227
0.97                                    32.3389586
0.98                                    27.7225383
0.99                                    34.6132878
1.0                                     30.4659868


# Pore Sphericity Distribution (ratio)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    0.7047669
0.02                                    0.7353124
0.03                                    0.6995387
0.04                                    0.6766673
0.05                                    0.6516824
0.06                                    0.6869703
0.07                                    0.630753
0.08                                    0.6636773
0.09                                    0.6647395
0.1                                     0.709482
0.11                                    0.6866097
0.12                                    0.7007091
0.13                                    0.6789391
0.14                                    0.7156725
0.15                                    0.7210604
0.16                                    0.7355143
0.17                                    0.6983421
0.18                                    0.6575311
0.19                                    0.6897948
0.2                                     0.710302
0.21                                    0.7079296
0.22                                    0.6968479
0.23                                    0.7066897
0.24                                    0.7392549
0.25                                    0.6684588
0.26                                    0.6746135
0.27                                    0.7013846
0.28                                    0.7447604
0.29                                    0.6952579
0.3                                     0.7234672
0.31                                    0.6909137
0.32                                    0.724175
0.33                                    0.7094448
0.34                                    0.7429957
0.35                                    0.7190664
0.36                                    0.7559773
0.37                                    0.7094945
0.38                                    0.7157021
0.39                                    0.6941086
0.4                                     0.7287743
0.41                                    0.7050614
0.42                                    0.6832122
0.43                                    0.7399204
0.44                                    0.7393638
0.45                                    0.7331053
0.46                                    0.7022148
0.47                                    0.7087993
0.48                                    0.6924391
0.49                                    0.7488883
0.5                                     0.7277005
0.51                                    0.7203023
0.52                                    0.7263404
0.53                                    0.7383106
0.54                                    0.7180933
0.55                                    0.7343971
0.56                                    0.7234148
0.57                                    0.7055605
0.58                                    0.6613463
0.59                                    0.7185344
0.6                                     0.7144987
0.61                                    0.7095757
0.62                                    0.6768535
0.63                                    0.7325815
0.64                                    0.6931493
0.65                                    0.7325419
0.66                                    0.7506836
0.67                                    0.6652811
0.68                                    0.7276126
0.69                                    0.7433735
0.7                                     0.7353854
0.71                                    0.7317751
0.72                                    0.7354232
0.73                                    0.6862505
0.74                                    0.7016412
0.75                                    0.6916895
0.76                                    0.7674154
0.77                                    0.7190163
0.78                                    0.7114448
0.79                                    0.72409
0.8                                     0.6606245
0.81                                    0.7108688
0.82                                    0.7504635
0.83                                    0.7022088
0.84                                    0.7012623
0.85                                    0.7343304
0.86                                    0.7191741
0.87                                    0.724633
0.88                                    0.7796346
0.89                                    0.7345958
0.9                                     0.7508584
0.91                                    0.732095
0.92                                    0.7418787
0.93                                    0.7146026
0.94                                    0.6775862
0.95                                    0.7163097
0.96                                    0.7661988
0.97                                    0.7778974
0.98                                    0.7518587
0.99                                    0.7851419
1.0                                     0.7890091


# Grain Sphericity Distribution (ratio)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    0.7013902
0.02                                    0.6398977
0.03                                    0.6873691
0.04                                    0.7042067
0.05                                    0.6554286
0.06                                    0.6649915
0.07                                    0.690298
0.08                                    0.7182854
0.09                                    0.6930184
0.1                                     0.7003927
0.11                                    0.697725
0.12                                    0.6881215
0.13                                    0.6971198
0.14                                    0.7060852
0.15                                    0.6616946
0.16                                    0.6852223
0.17                                    0.6909989
0.18                                    0.7330433
0.19                                    0.7024113
0.2                                     0.677883
0.21                                    0.7217551
0.22                                    0.7145131
0.23                                    0.6818194
0.24                                    0.7274771
0.25                                    0.7252385
0.26                                    0.7506033
0.27                                    0.7250372
0.28                                    0.6888981
0.29                                    0.7573349
0.3                                     0.7399918
0.31                                    0.7027751
0.32                                    0.7358055
0.33                                    0.7224653
0.34                                    0.6509872
0.35                                    0.6997047
0.36                                    0.722588
0.37                                    0.7404208
0.38                                    0.7620049
0.39                                    0.7369314
0.4                                     0.7547911
0.41                                    0.6755801
0.42                                    0.7405902
0.43                                    0.760053
0.44                                    0.704742
0.45                                    0.7174269
0.46                                    0.7374264
0.47                                    0.7488683
0.48                                    0.7130462
0.49                                    0.7623278
0.5                                     0.7829644
0.51                                    0.7033305
0.52                                    0.7120158
0.53                                    0.7465302
0.54                                    0.7411038
0.55                                    0.7545543
0.56                                    0.7464936
0.57                                    0.7426542
0.58                                    0.7515236
0.59                                    0.7319744
0.6                                     0.7432492
0.61                                    0.7192662
0.62                                    0.7401366
0.63                                    0.730254
0.64                                    0.7666923
0.65                                    0.7731819
0.66                                    0.8146553
0.67                                    0.7076303
0.68                                    0.7689378
0.69                                    0.7631797
0.7                                     0.7540274
0.71                                    0.7905395
0.72                                    0.7491161
0.73                                    0.7132342
0.74                                    0.7822657
0.75                                    0.7853332
0.76                                    0.7399346
0.77                                    0.7456589
0.78                                    0.7208226
0.79                                    0.7174836
0.8                                     0.7376963
0.81                                    0.7655131
0.82                                    0.7346562
0.83                                    0.7727691
0.84                                    0.8179799
0.85                                    0.7222799
0.86                                    0.7558656
0.87                                    0.7254088
0.88                                    0.7447562
0.89                                    0.7222655
0.9                                     0.7170129
0.91                                    0.7723575
0.92                                    0.742195
0.93                                    0.7605258
0.94                                    0.7726019
0.95                                    0.7317519
0.96                                    0.7960891
0.97                                    0.8386634
0.98                                    0.8283235
0.99                                    0.7983514
1.0                                     0.8467225


# Grain Radius Distribution (um)
--------------------------------------------------
Cumulative probability                  Value
--------------------------------------------------
0.01                                    90.367843
0.02                                    101.0148613
0.03                                    83.3175707
0.04                                    114.9775451
0.05                                    98.1871668
0.06                                    114.3887477
0.07                                    104.1496897
0.08                                    111.6622274
0.09                                    106.645596
0.1                                     149.2294609
0.11                                    136.8029512
0.12                                    125.3123224
0.13                                    140.6508552
0.14                                    123.5749588
0.15                                    135.1907794
0.16                                    110.7088618
0.17                                    117.3027544
0.18                                    131.2443934
0.19                                    114.202951
0.2                                     139.4526965
0.21                                    127.6172567
0.22                                    98.4202866
0.23                                    117.3887458
0.24                                    114.7707993
0.25                                    138.7650143
0.26                                    123.5156697
0.27                                    142.7241124
0.28                                    146.5827848
0.29                                    121.8640335
0.3                                     123.7845661
0.31                                    118.9176126
0.32                                    144.1577615
0.33                                    96.9325118
0.34                                    135.2797562
0.35                                    121.6405322
0.36                                    137.4901556
0.37                                    108.2481325
0.38                                    126.5277807
0.39                                    156.6050215
0.4                                     123.6373346
0.41                                    126.6517118
0.42                                    128.3510669
0.43                                    127.7140866
0.44                                    147.1534722
0.45                                    95.7343381
0.46                                    163.1521269
0.47                                    153.196317
0.48                                    139.4434639
0.49                                    133.7880712
0.5                                     132.7563471
0.51                                    124.1736041
0.52                                    158.8546501
0.53                                    137.2351481
0.54                                    144.4046683
0.55                                    162.228
0.56                                    140.3539295
0.57                                    122.0911193
0.58                                    116.7127713
0.59                                    135.2697419
0.6                                     156.553598
0.61                                    142.7754858
0.62                                    145.6891048
0.63                                    127.9403169
0.64                                    114.9143564
0.65                                    141.0745636
0.66                                    128.6602332
0.67                                    140.0418203
0.68                                    112.150334
0.69                                    154.3965607
0.7                                     146.3312605
0.71                                    134.9854332
0.72                                    146.5296879
0.73                                    133.7217994
0.74                                    105.9231658
0.75                                    133.5175075
0.76                                    133.7216594
0.77                                    134.3182398
0.78                                    154.1693248
0.79                                    124.3285162
0.8                                     136.0337038
0.81                                    127.703657
0.82                                    140.4615866
0.83                                    129.9418393
0.84                                    134.8894913
0.85                                    144.4563544
0.86                                    152.9702756
0.87                                    142.6046512
0.88                                    121.0499976
0.89                                    136.0221299
0.9                                     147.4328182
0.91                                    140.8498016
0.92                                    136.7022867
0.93                                    127.9068283
0.94                                    143.2727913
0.95                                    140.6243843
0.96                                    144.7416712
0.97                                    160.3528425
0.98                                    125.6343433
0.99                                    118.8531232
1.0                                     155.1632541
